"","Company","debt","assets","bps","ni_bef_tax","ni_aft_tax","shares_out","revenue","rnd","roa","Year","ESG.Score","ESG.Combined.Score","ESG.Controversies.Score","res_use_score","emis_score","env_inno_score","workf_score","hum_r_score","comm_score","prod_score","mgmt_score","shar_score","csrs_score","Quarter_year","Price","Date","Sector","nips","ltda","rdps","w_res","w_emis","w_inno","w_work","w_hum","w_comm","w_prod","w_mgmt","w_shar","w_csrs","weights_sum","primary_csr_score","weights_sum_sec","secondary_csr_score"
"309","AMD.OQ",2.035e+09,3.767e+09,-0.26,-3.67e+08,-3.64e+08,7.76e+08,1.239e+09,2.43e+08,-9,2014,63.38268346,61.10310644,58.82352941,94.51219512,82,36.98630137,86.41304348,49.24242424,88.46153846,85.79545455,22.04356846,93.30912863,59.4619666,2014.4,2.67,2014-12-27,"Technology Equipment",-0.469072164948454,0.540217679851341,0.313144329896907,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,79.1691287395312,0.36,44.8802740888889
"310","AMD.OQ",2.106e+09,4.325e+09,-0.42,1.9e+07,1.7e+07,7.75e+08,1.429e+09,2.78e+08,0.4,2014,63.38268346,61.10310644,58.82352941,94.51219512,82,36.98630137,86.41304348,49.24242424,88.46153846,85.79545455,22.04356846,93.30912863,59.4619666,2014.3,3.41,2014-09-27,"Technology Equipment",0.0219354838709677,0.486936416184971,0.358709677419355,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,79.1691287395312,0.36,44.8802740888889
"311","AMD.OQ",2.109e+09,4.246e+09,-0.16,-3.2e+07,-3.6e+07,7.65e+08,1.441e+09,2.76e+08,-0.86,2014,63.38268346,61.10310644,58.82352941,94.51219512,82,36.98630137,86.41304348,49.24242424,88.46153846,85.79545455,22.04356846,93.30912863,59.4619666,2014.2,4.19,2014-06-28,"Technology Equipment",-0.0470588235294118,0.496702779086199,0.36078431372549,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,79.1691287395312,0.36,44.8802740888889
"312","AMD.OQ",2.078e+09,4.108e+09,-0.15,-1.8e+07,-2e+07,7.62e+08,1.397e+09,2.78e+08,-0.47,2014,63.38268346,61.10310644,58.82352941,94.51219512,82,36.98630137,86.41304348,49.24242424,88.46153846,85.79545455,22.04356846,93.30912863,59.4619666,2014.1,4.01,2014-03-29,"Technology Equipment",-0.026246719160105,0.505842259006816,0.364829396325459,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,79.1691287395312,0.36,44.8802740888889
"313","AMD.OQ",1.998e+09,4.337e+09,-0.12,9e+07,8.9e+07,7.25e+08,1.589e+09,2.92e+08,2.06,2013,65.64304247,65.64304247,100,94.375,78.76712329,36.11111111,91.75824176,27.41935484,84.83146067,86.47058824,53.98550725,98.39544513,59.94525547,2013.4,3.87,2013-12-28,"Technology Equipment",0.122758620689655,0.460687110906156,0.402758620689655,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,80.35541880375,0.36,58.2643630418056
"314","AMD.OQ",2.044e+09,4.317e+09,-0.27,5.1e+07,4.8e+07,7.33e+08,1.461e+09,2.87e+08,1.17,2013,65.64304247,65.64304247,100,94.375,78.76712329,36.11111111,91.75824176,27.41935484,84.83146067,86.47058824,53.98550725,98.39544513,59.94525547,2013.3,3.8,2013-09-28,"Technology Equipment",0.0654843110504775,0.47347695158675,0.391541609822647,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,80.35541880375,0.36,58.2643630418056
"315","AMD.OQ",2.042e+09,3.897e+09,-0.39,-7.1e+07,-7.4e+07,7.2e+08,1.161e+09,3.08e+08,-1.92,2013,65.64304247,65.64304247,100,94.375,78.76712329,36.11111111,91.75824176,27.41935484,84.83146067,86.47058824,53.98550725,98.39544513,59.94525547,2013.2,4.08,2013-06-29,"Technology Equipment",-0.102777777777778,0.523992814985887,0.427777777777778,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,80.35541880375,0.36,58.2643630418056
"316","AMD.OQ",2.039e+09,3.797e+09,-0.32,-1.44e+08,-1.46e+08,7.14e+08,1.088e+09,3.12e+08,-3.75,2013,65.64304247,65.64304247,100,94.375,78.76712329,36.11111111,91.75824176,27.41935484,84.83146067,86.47058824,53.98550725,98.39544513,59.94525547,2013.1,2.55,2013-03-30,"Technology Equipment",-0.204481792717087,0.537002897023966,0.436974789915966,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,80.35541880375,0.36,58.2643630418056
"317","AMD.OQ",2.037e+09,4e+09,-0.16,-4.69e+08,-4.73e+08,7.13e+08,1.155e+09,3.13e+08,-10.98,2012,65.3498335,65.3498335,100,94.375,73.64864865,35.50724638,87.5,31.48148148,88.20224719,86.9047619,51.08471074,96.22933884,69.87179487,2012.4,2.4,2012-12-29,"Technology Equipment",-0.663394109396914,0.50925,0.438990182328191,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,78.037924986875,0.36,59.2310340320833
"318","AMD.OQ",2.035e+09,4.612e+09,0.47,-1.57e+08,-1.57e+08,7.12e+08,1.269e+09,3.28e+08,-3.25,2012,65.3498335,65.3498335,100,94.375,73.64864865,35.50724638,87.5,31.48148148,88.20224719,86.9047619,51.08471074,96.22933884,69.87179487,2012.3,3.37,2012-09-29,"Technology Equipment",-0.220505617977528,0.441240242844753,0.460674157303371,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,78.037924986875,0.36,59.2310340320833
"319","AMD.OQ",1.532e+09,5.041e+09,0.65,3.1e+07,3.7e+07,7.07e+08,1.413e+09,3.45e+08,0.74,2012,65.3498335,65.3498335,100,94.375,73.64864865,35.50724638,87.5,31.48148148,88.20224719,86.9047619,51.08471074,96.22933884,69.87179487,2012.2,5.73,2012-06-30,"Technology Equipment",0.0523338048090523,0.303907954770879,0.487977369165488,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,78.037924986875,0.36,59.2310340320833
"320","AMD.OQ",1.529e+09,4.988e+09,0.56,-6.22e+08,-5.9e+08,7e+08,1.585e+09,3.68e+08,-11.87,2012,65.3498335,65.3498335,100,94.375,73.64864865,35.50724638,87.5,31.48148148,88.20224719,86.9047619,51.08471074,96.22933884,69.87179487,2012.1,8.02,2012-03-31,"Technology Equipment",-0.842857142857143,0.306535685645549,0.525714285714286,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,78.037924986875,0.36,59.2310340320833
"321","AMD.OQ",1.527e+09,4.954e+09,1.81,-1.77e+08,-1.73e+08,6.97e+08,1.691e+09,3.58e+08,-3.4,2011,64.69198532,64.69198532,100,96.71052632,85.41666667,40.76923077,87.36263736,35.36585366,90.11627907,89.75903614,30.96938776,90.96938776,73.13575526,2011.4,5.4,2011-12-31,"Technology Equipment",-0.248206599713056,0.308235769075495,0.513629842180775,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,81.2527889545312,0.36,49.9334955594445
"322","AMD.OQ",1.571e+09,5.236e+09,2.02,9.2e+07,9.7e+07,6.97e+08,1.69e+09,3.61e+08,1.85,2011,64.69198532,64.69198532,100,96.71052632,85.41666667,40.76923077,87.36263736,35.36585366,90.11627907,89.75903614,30.96938776,90.96938776,73.13575526,2011.4,5.4,2011-10-01,"Technology Equipment",0.139167862266858,0.300038197097021,0.51793400286944,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,81.2527889545312,0.36,49.9334955594445
"323","AMD.OQ",2.195e+09,5.224e+09,1.88,6.4e+07,6.1e+07,6.91e+08,1.574e+09,3.67e+08,1.17,2011,64.69198532,64.69198532,100,96.71052632,85.41666667,40.76923077,87.36263736,35.36585366,90.11627907,89.75903614,30.96938776,90.96938776,73.13575526,2011.3,5.08,2011-07-02,"Technology Equipment",0.0882778581765557,0.420176110260337,0.531114327062229,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,81.2527889545312,0.36,49.9334955594445
"324","AMD.OQ",2.192e+09,5.209e+09,1.76,2e+07,1.8e+07,6.87e+08,1.613e+09,3.67e+08,0.35,2011,64.69198532,64.69198532,100,96.71052632,85.41666667,40.76923077,87.36263736,35.36585366,90.11627907,89.75903614,30.96938776,90.96938776,73.13575526,2011.2,6.99,2011-04-02,"Technology Equipment",0.0262008733624454,0.420810136302553,0.534206695778748,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,81.2527889545312,0.36,49.9334955594445
"325","AMD.OQ",2.188e+09,4.964e+09,0.96,3.9e+08,3.48e+08,6.83e+08,1.649e+09,3.52e+08,7.28,2010,67.45024028,58.72512014,50,92.76315789,90.71428571,44.02985075,89.78494624,25,99.45054945,86.30952381,47.78002018,92.68415742,76,2010.4,8.18,2010-12-25,"Technology Equipment",0.509516837481698,0.440773569701853,0.515373352855051,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,82.5438973751562,0.36,59.9423549727778
"326","AMD.OQ",2.185e+09,4.595e+09,0.36,6.9e+07,6.8e+07,6.81e+08,1.618e+09,3.59e+08,1.42,2010,67.45024028,58.72512014,50,92.76315789,90.71428571,44.02985075,89.78494624,25,99.45054945,86.30952381,47.78002018,92.68415742,76,2010.3,7.11,2010-09-25,"Technology Equipment",0.0998531571218796,0.475516866158868,0.527165932452276,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,82.5438973751562,0.36,59.9423549727778
"327","AMGN.OQ",3.0193e+10,7.7626e+10,6.56,2.283e+09,1.935e+09,738200000,5.965e+09,1.078e+09,2.48,2016,61.73579323,61.73579323,100,81.66666667,77.5862069,21.05263158,63.0952381,62.5,76.19047619,14.22413793,49.13904434,89.86224709,95.69230769,2016.4,146.21,2016-12-31,"Healthcare",2.62124085613655,0.388954731662072,1.4603088593877,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,60.0545535151786,0.16,63.0952381
"328","AMGN.OQ",3.0526e+10,7.815e+10,7.09,2.418e+09,2.017e+09,744800000,5.811e+09,9.9e+08,2.63,2016,61.73579323,61.73579323,100,81.66666667,77.5862069,21.05263158,63.0952381,62.5,76.19047619,14.22413793,49.13904434,89.86224709,95.69230769,2016.3,166.81,2016-09-30,"Healthcare",2.70810955961332,0.390607805502239,1.32921589688507,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,60.0545535151786,0.16,63.0952381
"329","AMGN.OQ",2.7928e+10,7.5471e+10,5.7,2.204e+09,1.87e+09,748900000,5.688e+09,9e+08,2.48,2016,61.73579323,61.73579323,100,81.66666667,77.5862069,21.05263158,63.0952381,62.5,76.19047619,14.22413793,49.13904434,89.86224709,95.69230769,2016.2,152.15,2016-06-30,"Healthcare",2.49699559353719,0.370049422957162,1.20176258512485,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,60.0545535151786,0.16,63.0952381
"330","AMGN.OQ",3.206e+10,7.5116e+10,3.23,2.258e+09,1.9e+09,751300000,5.527e+09,8.72e+08,2.59,2016,61.73579323,61.73579323,100,81.66666667,77.5862069,21.05263158,63.0952381,62.5,76.19047619,14.22413793,49.13904434,89.86224709,95.69230769,2016.1,149.93,2016-03-31,"Healthcare",2.52894982031146,0.426806539219341,1.16065486490084,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,60.0545535151786,0.16,63.0952381
"331","AMGN.OQ",2.9182e+10,7.1449e+10,2.2,1.913e+09,1.8e+09,751300000,5.536e+09,1.093e+09,2.51,2015,67.26166314,67.26166314,100,82.09876543,78.84615385,0,71.875,66.66666667,77.23214286,35,61.97139303,90.76492537,84.91666667,2015.4,162.33,2015-12-31,"Healthcare",2.3958471981898,0.408431188680038,1.4548116597897,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,61.9884923095238,0.16,71.875
"332","AMGN.OQ",3.0511e+10,7.1869e+10,2.23,2.192e+09,1.863e+09,754900000,5.723e+09,1.119e+09,2.6,2015,67.26166314,67.26166314,100,82.09876543,78.84615385,0,71.875,66.66666667,77.23214286,35,61.97139303,90.76492537,84.91666667,2015.3,138.32,2015-09-30,"Healthcare",2.46787653993906,0.424536309117979,1.48231553848192,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,61.9884923095238,0.16,71.875
"333","AMGN.OQ",3.0702e+10,7.1209e+10,1.02,1.997e+09,1.653e+09,759100000,5.37e+09,9.64e+08,2.36,2015,67.26166314,67.26166314,100,82.09876543,78.84615385,0,71.875,66.66666667,77.23214286,35,61.97139303,90.76492537,84.91666667,2015.2,153.52,2015-06-30,"Healthcare",2.1775787116322,0.431153365445379,1.26992491107891,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,61.9884923095238,0.16,71.875
"334","AMGN.OQ",2.9841e+10,6.8952e+10,-0.63,1.876e+09,1.623e+09,760400000,5.033e+09,8.94e+08,2.35,2015,67.26166314,67.26166314,100,82.09876543,78.84615385,0,71.875,66.66666667,77.23214286,35,61.97139303,90.76492537,84.91666667,2015.1,159.85,2015-03-31,"Healthcare",2.13440294581799,0.432779324747651,1.17569700157812,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,61.9884923095238,0.16,71.875
"335","AMGN.OQ",3.0215e+10,6.9009e+10,-2.24,1.286e+09,1.294e+09,760400000,5.331e+09,1.234e+09,1.85,2014,63.86086502,63.86086502,66.17647059,85.61643836,64.39393939,0,64.67391304,70.19230769,68.33333333,31.09756098,65.81950207,69.76141079,78.29313544,2014.4,159.29,2014-12-31,"Healthcare",1.70173592845871,0.437841440971467,1.62283008942662,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,58.165983298631,0.16,64.67391304
"336","AMGN.OQ",3.048e+10,7.0775e+10,-3.41,1.337e+09,1.244e+09,760600000,5.031e+09,1.018e+09,1.77,2014,63.86086502,63.86086502,66.17647059,85.61643836,64.39393939,0,64.67391304,70.19230769,68.33333333,31.09756098,65.81950207,69.76141079,78.29313544,2014.3,140.46,2014-09-30,"Healthcare",1.63555088088351,0.430660543977393,1.3384170391796,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,58.165983298631,0.16,64.67391304
"337","AMGN.OQ",3.0828e+10,6.9534e+10,-5.22,1.758e+09,1.547e+09,759400000,5.18e+09,1.018e+09,2.27,2014,63.86086502,63.86086502,66.17647059,85.61643836,64.39393939,0,64.67391304,70.19230769,68.33333333,31.09756098,65.81950207,69.76141079,78.29313544,2014.2,118.37,2014-06-30,"Healthcare",2.03713457993153,0.443351453964967,1.34053199894654,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,58.165983298631,0.16,64.67391304
"338","AMGN.OQ",2.9519e+10,6.7004e+10,-7.47,1.204e+09,1.073e+09,756900000,4.521e+09,1.027e+09,1.61,2014,63.86086502,63.86086502,66.17647059,85.61643836,64.39393939,0,64.67391304,70.19230769,68.33333333,31.09756098,65.81950207,69.76141079,78.29313544,2014.1,123.34,2014-03-31,"Healthcare",1.4176245210728,0.440555787714166,1.35685031047695,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,58.165983298631,0.16,64.67391304
"339","AMGN.OQ",2.9623e+10,6.6125e+10,-8.13,1.014e+09,1.021e+09,754600000,5.011e+09,1.249e+09,1.66,2013,63.70833044,46.71903008,29.72972973,82.3943662,61.71875,0,68.3908046,74.48979592,65.47619048,32.91139241,59.88612836,82.34989648,76.64233577,2013.4,114.16,2013-12-31,"Healthcare",1.35303472038166,0.447984877126654,1.65518155314074,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,57.0896738775595,0.16,68.3908046
"340","AMGN.OQ",2.7178e+10,5.7073e+10,7.26,1.503e+09,1.368e+09,754100000,4.748e+09,9.89e+08,2.49,2013,63.70833044,46.71903008,29.72972973,82.3943662,61.71875,0,68.3908046,74.48979592,65.47619048,32.91139241,59.88612836,82.34989648,76.64233577,2013.3,111.94,2013-09-30,"Healthcare",1.81408301286302,0.476197151017118,1.31149714891924,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,57.0896738775595,0.16,68.3908046
"341","AMGN.OQ",2.3908e+10,5.261e+10,5.63,1.405e+09,1.258e+09,752900000,4.679e+09,9.67e+08,2.41,2013,63.70833044,46.71903008,29.72972973,82.3943662,61.71875,0,68.3908046,74.48979592,65.47619048,32.91139241,59.88612836,82.34989648,76.64233577,2013.2,98.66,2013-06-30,"Healthcare",1.67087262584673,0.454438319711082,1.28436711382654,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,57.0896738775595,0.16,68.3908046
"342","AMGN.OQ",2.3885e+10,5.164e+10,3.99,1.343e+09,1.434e+09,749600000,4.238e+09,8.78e+08,2.71,2013,63.70833044,46.71903008,29.72972973,82.3943662,61.71875,0,68.3908046,74.48979592,65.47619048,32.91139241,59.88612836,82.34989648,76.64233577,2013.1,102.51,2013-03-31,"Healthcare",1.91302027748132,0.462529047250194,1.17129135538954,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,57.0896738775595,0.16,68.3908046
"343","AMGN.OQ",2.4034e+10,5.4298e+10,3.21,9.23e+08,7.88e+08,756300000,4.421e+09,9.38e+08,1.44,2012,49.96867878,49.96867878,65.38461538,74.26470588,61.47540984,0,67.68292683,45.34883721,64.63414634,31.33333333,20.09297521,79.70041322,77.65567766,2012.4,86.32,2012-12-31,"Healthcare",1.04191458415973,0.44263140447162,1.24024857860637,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,45.0501538718452,0.16,67.68292683
"344","AMGN.OQ",2.402e+10,5.5448e+10,4.73,1.263e+09,1.107e+09,7.68e+08,4.319e+09,8.8e+08,2.06,2012,49.96867878,49.96867878,65.38461538,74.26470588,61.47540984,0,67.68292683,45.34883721,64.63414634,31.33333333,20.09297521,79.70041322,77.65567766,2012.3,84.32,2012-09-30,"Healthcare",1.44140625,0.433198672630212,1.14583333333333,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,45.0501538718452,0.16,67.68292683
"345","AMGN.OQ",2.1962e+10,5.2226e+10,4.34,1.457e+09,1.266e+09,769200000,4.477e+09,8.39e+08,2.5,2012,49.96867878,49.96867878,65.38461538,74.26470588,61.47540984,0,67.68292683,45.34883721,64.63414634,31.33333333,20.09297521,79.70041322,77.65567766,2012.2,73.04,2012-06-30,"Healthcare",1.64586583463339,0.420518515681844,1.09074362974519,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,45.0501538718452,0.16,67.68292683
"346","AMGN.OQ",1.9028e+10,4.925e+10,4.24,1.366e+09,1.184e+09,781100000,4.048e+09,7.36e+08,2.41,2012,49.96867878,49.96867878,65.38461538,74.26470588,61.47540984,0,67.68292683,45.34883721,64.63414634,31.33333333,20.09297521,79.70041322,77.65567766,2012.1,67.99,2012-03-31,"Healthcare",1.51581103571886,0.386355329949239,0.942260914095506,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,45.0501538718452,0.16,67.68292683
"347","AMGN.OQ",2.1344e+10,4.8871e+10,5.9,1.051e+09,9.34e+08,795600000,3.973e+09,8.5e+08,1.97,2011,46.82277586,46.82277586,53.125,80.76923077,60.16949153,0,66.04938272,0,72.83950617,40,26.98979592,76.37755102,81.35755258,2011.4,64.21,2011-12-31,"Healthcare",1.17395676219206,0.436741625913118,1.06837606837607,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,46.2710649097619,0.16,66.04938272
"348","AMGN.OQ",1.3881e+10,4.5765e+10,10.35,4.54e+08,4.54e+08,8.79e+08,3.944e+09,7.59e+08,0.98,2011,46.82277586,46.82277586,53.125,80.76923077,60.16949153,0,66.04938272,0,72.83950617,40,26.98979592,76.37755102,81.35755258,2011.3,54.95,2011-09-30,"Healthcare",0.516496018202503,0.303310390036054,0.863481228668942,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,46.2710649097619,0.16,66.04938272
"349","AMGN.OQ",1.3847e+10,4.6936e+10,11.95,1.339e+09,1.17e+09,9.24e+08,3.959e+09,8.18e+08,2.61,2011,46.82277586,46.82277586,53.125,80.76923077,60.16949153,0,66.04938272,0,72.83950617,40,26.98979592,76.37755102,81.35755258,2011.2,58.35,2011-06-30,"Healthcare",1.26623376623377,0.29501874893472,0.885281385281385,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,46.2710649097619,0.16,66.04938272
"350","AMGN.OQ",1.0824e+10,4.2714e+10,11.44,1.306e+09,1.125e+09,9.33e+08,3.706e+09,7.12e+08,2.61,2011,46.82277586,46.82277586,53.125,80.76923077,60.16949153,0,66.04938272,0,72.83950617,40,26.98979592,76.37755102,81.35755258,2011.1,53.45,2011-03-31,"Healthcare",1.20578778135048,0.253406377300183,0.763129689174705,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,46.2710649097619,0.16,66.04938272
"351","AMGN.OQ",1.0874e+10,4.3486e+10,11.14,9.99e+08,1.022e+09,932100000,3.841e+09,8.54e+08,2.35,2010,46.82439112,46.82439112,90.74074074,72.03389831,62.03703704,0,68.18181818,0,75.32467532,43.47826087,32.64379415,69.97981837,59.9,2010.4,54.9,2010-12-31,"Healthcare",1.09644887887566,0.250057489766822,0.916210707005686,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,45.5167068092857,0.16,68.18181818
"352","AMGN.OQ",1.0841e+10,4.3534e+10,10.95,1.434e+09,1.236e+09,9.52e+08,3.816e+09,7.19e+08,2.93,2010,46.82439112,46.82439112,90.74074074,72.03389831,62.03703704,0,68.18181818,0,75.32467532,43.47826087,32.64379415,69.97981837,59.9,2010.3,55.11,2010-09-30,"Healthcare",1.29831932773109,0.249023751550512,0.755252100840336,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,45.5167068092857,0.16,68.18181818
"353","AMZN.OQ",1.5213e+10,8.3402e+10,32.5,1.166e+09,7.53e+08,4.77e+08,4.3741e+10,4.544e+09,0.98,2016,63.76890633,35.45588174,7.142857143,25.51020408,42.70833333,7.142857143,90.29850746,52.77777778,88.80597015,50,93.43521309,83.10374516,26.76923077,2016.4,749.87,2016-12-31,"Retailers",1.57861635220126,0.182405697705091,9.52620545073375,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.42,54.3035181113095,0.58,65.7089068379828
"354","AMZN.OQ",1.5105e+10,7.0897e+10,29.4,4.91e+08,2.62e+08,4.75e+08,3.2714e+10,4.135e+09,0.39,2016,63.76890633,35.45588174,7.142857143,25.51020408,42.70833333,7.142857143,90.29850746,52.77777778,88.80597015,50,93.43521309,83.10374516,26.76923077,2016.3,837.31,2016-09-30,"Retailers",0.551578947368421,0.213055559473603,8.70526315789474,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.42,54.3035181113095,0.58,65.7089068379828
"355","AMZN.OQ",1.4312e+10,6.5076e+10,26.93,1.179e+09,8.72e+08,4.74e+08,3.0404e+10,3.88e+09,1.38,2016,63.76890633,35.45588174,7.142857143,25.51020408,42.70833333,7.142857143,90.29850746,52.77777778,88.80597015,50,93.43521309,83.10374516,26.76923077,2016.2,715.62,2016-06-30,"Retailers",1.83966244725738,0.21992746942037,8.18565400843882,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.42,54.3035181113095,0.58,65.7089068379828
"356","AMZN.OQ",1.4219e+10,6.1128e+10,23.24,1.056e+09,5.81e+08,4.72e+08,2.9128e+10,3.526e+09,0.92,2016,63.76890633,35.45588174,7.142857143,25.51020408,42.70833333,7.142857143,90.29850746,52.77777778,88.80597015,50,93.43521309,83.10374516,26.76923077,2016.1,593.64,2016-03-31,"Retailers",1.23093220338983,0.232610260437116,7.47033898305085,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.42,54.3035181113095,0.58,65.7089068379828
"357","AMZN.OQ",1.4175e+10,6.4747e+10,20.44,9.38e+08,4.86e+08,4.71e+08,3.5747e+10,3.569e+09,0.8,2015,50.83142644,39.70142751,28.57142857,23.95833333,3.409090909,31.25,76.51515152,32.8125,68.18181818,18.47826087,94.86940299,83.98631841,0,2015.4,675.89,2015-12-31,"Retailers",1.03184713375796,0.218929062350379,7.57749469214437,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.42,39.8548694530952,0.58,58.817589173069
"358","AMZN.OQ",8.243e+09,5.623e+10,18.98,2.47e+08,8.6e+07,4.69e+08,2.5358e+10,3.197e+09,0.16,2015,50.83142644,39.70142751,28.57142857,23.95833333,3.409090909,31.25,76.51515152,32.8125,68.18181818,18.47826087,94.86940299,83.98631841,0,2015.3,511.89,2015-09-30,"Retailers",0.183368869936034,0.146594344655878,6.81663113006397,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.42,39.8548694530952,0.58,58.817589173069
"359","AMZN.OQ",8.25e+09,5.244e+10,17.62,3.62e+08,9.6e+07,4.68e+08,2.3185e+10,3.02e+09,0.19,2015,50.83142644,39.70142751,28.57142857,23.95833333,3.409090909,31.25,76.51515152,32.8125,68.18181818,18.47826087,94.86940299,83.98631841,0,2015.2,434.09,2015-06-30,"Retailers",0.205128205128205,0.157322654462243,6.45299145299145,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.42,39.8548694530952,0.58,58.817589173069
