Company,Date,ESG Score,ESG Combined Score,ESG Controversies Score,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score
RF.N,12/31/2014,39.00875412,39.00875412,86,26,11.94690265,5.965909091,32.87461774,0,68.01242236,63.56877323,56.79460581,22.6659751,45.73283859
RF.N,12/31/2013,43.71404173,43.71404173,67.28395062,40.86757991,11.33333333,9.826589595,38.76582278,0,71.31410256,58.76494024,63.61283644,38.66459627,47.81021898
RF.N,12/31/2012,42.08989116,42.08989116,50.78125,40.90909091,10.82949309,14.88095238,33.27922078,0,79.96742671,57.67634855,56.35330579,34.34917355,49.17582418
RF.N,12/31/2011,47.52579463,32.82086833,18.11594203,44.97487437,13.44339623,16.66666667,38.7254902,0,77.63157895,55.69620253,81.37755102,21.47959184,37.38049713
RF.N,12/31/2010,30.30558693,23.4861268,16.66666667,19.73684211,0,0,40.03378378,0,77.28813559,60.22727273,21.94752775,15.79212916,24.3
RF.N,12/31/2009,29.17346946,24.24582564,19.31818182,22.90322581,0,0,36.95652174,0,77.66798419,63.08900524,14.90134995,24.03946002,28.10383747
RHI.N,12/31/2018,64.57880982,64.57880982,65.2173913,74.36708861,77.32919255,0,88.17427386,91.4893617,92.73858921,27.75229358,70.74551132,90.72989852,25.80445545
RHI.N,12/31/2017,48.64750463,48.64750463,100,32.72058824,76.66666667,0,74.04761905,0,85.71428571,29.18918919,74.68887997,91.7904456,26.44978784
RHI.N,12/31/2016,39.52392001,39.52392001,100,33.7037037,38.49206349,0,41.2195122,0,59.02439024,28.96174863,76.04390874,95.65217391,0
RHI.N,12/31/2015,35.46670233,35.46670233,100,37.08333333,51.7699115,0,45.68965517,0,54.02298851,25.82781457,51.83457711,96.67288557,0
RHI.N,12/31/2014,29.15427995,29.15427995,100,30.10204082,42.92929293,0,22.76119403,0,62.40601504,21.17117117,29.92738589,97.19917012,25.32467532
RHI.N,12/31/2013,29.4145299,29.4145299,100,36.11111111,33.5106383,0,26.42276423,0,71.48760331,19.60784314,31.52173913,97.20496894,0
RHI.N,12/31/2012,32.79230474,32.79230474,50,36.81318681,28.33333333,0,25.84745763,0,91.10169492,19.5,33.93595041,97.9338843,28.2967033
RHI.N,12/31/2011,19.93010191,19.93010191,100,0,11.36363636,0,40.5982906,0,49.56521739,17.70833333,15.45918367,90.05102041,0
RHI.N,12/31/2010,30.16470261,30.16470261,58,0,9.411764706,0,52.65486726,0,72.76785714,17.41573034,48.18365288,91.17053481,0
RHI.N,12/31/2009,22.39647482,22.39647482,100,0,0,0,20.28301887,0,51.9047619,16.27906977,38.68120457,93.82139148,0
RJF.N,9/30/2019,46.52462364,46.52462364,100,0,33.23699422,68.50393701,34.02255639,0,76.69172932,44.46902655,42.54385965,76.15789474,0
RJF.N,9/30/2018,54.03601136,54.03601136,100,0,38.0794702,0,44.19087137,0,76.5560166,45.47738693,79.91803279,73.36065574,0
RJF.N,9/30/2017,51.10418708,51.10418708,100,0,0,0,43.77990431,0,98.32535885,44.17177914,77.09755118,29.44600562,0
RJF.N,9/30/2016,49.52996062,39.98237162,30.43478261,0,0,0,48.28571429,0,87.14285714,46.4028777,76.86181662,23.99913904,0
RJF.N,9/30/2015,50.11244061,50.11244061,56.25,0,0,0,55.0955414,0,85.66878981,47.32142857,76.39925373,24.34701493,0
RJF.N,9/30/2014,54.87332355,54.87332355,100,0,0,0,50.7518797,0,85.98484848,46.42857143,90.6120332,34.07676349,0
RJF.N,9/30/2013,50.20315381,33.43491024,16.66666667,0,0,0,53.93700787,0,80,43.47826087,74.48240166,46.11801242,0
RJF.N,9/30/2012,47.82017512,47.43949932,47.05882353,0,0,0,54.1322314,0,75.21008403,44.44444444,71.84917355,36.20867769,0
RJF.N,9/30/2011,56.63502349,34.2698927,11.9047619,0,0,0,62.82051282,0,80.43478261,45.45454545,84.64285714,66.8877551,0
RJF.N,9/30/2010,37.50282182,34.02918869,30.55555556,0,0,0,64.83050847,0,89.40677966,47.54098361,22.65388496,48.89001009,0
RL.N,3/28/2020,67.07012824,67.07012824,100,85.29411765,69.07894737,78,65.38461538,33.55263158,62.08791209,93.45238095,83.80232149,1.0376363,70.51934827
RL.N,3/30/2019,58.53301734,58.53301734,100,87.5,48.02631579,77.55102041,42.77777778,33.55263158,61.66666667,63.0952381,82.05263158,1.175438596,60.02066116
RL.N,3/31/2018,52.74702561,52.74702561,100,66.43835616,31.53846154,73.68421053,29.375,28.57142857,63.75,60.95890411,87.84153005,1.346604215,14.66584158
RL.N,4/1/2017,52.74514858,52.74514858,100,61.60714286,31.13207547,75.86206897,34.09090909,26.92307692,65.15151515,67.21311475,74.72902449,1.224407868,44.6251768
RL.N,4/2/2016,53.89029345,53.89029345,100,61,21.11111111,79.62962963,40.51724138,35.86956522,68.96551724,66.66666667,70.92122256,1.829530779,26.76923077
RL.N,3/28/2015,35.41032114,35.41032114,100,0,0,84.61538462,27.35849057,0,47.16981132,44.56521739,60.97636816,4.073383085,0
RL.N,3/29/2014,28.2547872,28.2547872,81.25,0,0,82.60869565,21.42857143,0,52.17391304,9.459459459,49.42946058,3.163900415,0
RL.N,3/30/2013,26.14000824,26.14000824,100,0,0,85.71428571,18.47826087,0,66.27906977,9.722222222,29.86542443,5.33126294,0
RL.N,3/31/2012,29.93219853,29.93219853,83.33333333,0,0,84.21052632,21.59090909,0,43.02325581,10.29411765,61.00206612,4.907024793,0
RL.N,4/2/2011,18.15860363,18.15860363,80,0,0,0,31.52173913,0,48.86363636,36.76470588,23.01020408,12.09183673,0
RMD.N,6/30/2019,67.58712402,67.58712402,90,84.72222222,61.05769231,50,87.00980392,72.72727273,93.87254902,73.46938776,42.26315789,85.70175439,47.41735537
RMD.N,6/30/2018,68.9098549,68.9098549,100,86.84210526,64.45783133,50,82.94797688,74.22680412,93.93063584,75.74850299,42.75956284,97.83372365,44.86386139
RMD.N,6/30/2017,62.6325561,62.6325561,100,88.96103896,60.83333333,50,85,37.16216216,95,78.76712329,34.82537134,88.90004014,46.39321075
RMD.N,6/30/2016,65.88538792,65.88538792,100,85.38461538,57.84313725,50,80.65693431,51.49253731,95.25547445,79.61538462,58.99698666,38.72148084,45.15384615
RMD.N,6/30/2015,71.93195708,71.93195708,100,83.62068966,57.29166667,0,82.06521739,51,91.84782609,74.71264368,87.22014925,86.90920398,44.75
RMD.N,6/30/2014,69.59390421,69.59390421,100,67.77777778,48.75,0,80.46875,48.68421053,96.09375,67.79661017,87.29253112,83.76556017,45.73283859
RMD.N,6/30/2013,53.54374694,53.54374694,100,58.5106383,55.95238095,0,64.84375,54.41176471,76.61290323,65.25423729,34.42028986,82.97101449,47.81021898
RMD.N,6/30/2012,65.37314581,65.37314581,100,56.38297872,55.95238095,0,67.96875,61.66666667,95.96774194,65.25423729,68.23347107,87.13842975,49.17582418
RMD.N,6/30/2011,28.09927487,28.09927487,100,16.30434783,30.48780488,0,44.53125,0,36.29032258,6.140350877,50.25510204,58.82653061,0
RMD.N,6/30/2010,15.30987121,15.30987121,100,0,0,0,30.59701493,0,11.19402985,6.779661017,30.9283552,39.50554995,0
ROK.N,9/30/2019,55.14215147,55.14215147,100,65.70121951,77.05696203,79.41176471,73.20512821,53.22033898,82.94871795,38.85793872,16.68421053,21.87719298,49.74173554
ROK.N,9/30/2018,39.43611198,39.43611198,100,44.53924915,65.24163569,39.88326848,78.73239437,8.608058608,83.8028169,39.63963964,11.33879781,16.06167057,47.09158416
ROK.N,9/30/2017,40.56967729,40.56967729,100,46.23430962,63.16964286,25.93457944,80.56478405,14.5631068,95.51495017,43.29710145,8.530710558,41.24849458,61.38613861
ROK.N,9/30/2016,41.65166202,41.65166202,100,50.92165899,62.80788177,25.25,83.87681159,15.69767442,95.10869565,44.22310757,7.597933706,52.10934137,61.76923077
ROK.N,9/30/2015,46.30859046,46.30859046,100,49.49748744,72.01086957,23.78378378,89.70588235,18.12080537,95.58823529,40.65420561,24.22263682,63.27736318,61.83333333
ROK.N,9/30/2014,47.04042291,47.04042291,100,47.28915663,71.11801242,28.83435583,91.53846154,24.57627119,88.21989529,53.0726257,18.41286307,61.9813278,60.94619666
ROK.N,9/30/2013,49.27874277,49.27874277,100,50.62111801,67.39130435,29.57317073,94.58762887,25,88.5026738,13.27683616,45.80745342,65.16563147,61.13138686
ROK.N,9/30/2012,47.07536614,47.07536614,100,51.24223602,77.74193548,27.08333333,92.56410256,25.25773196,93.31550802,13.27683616,30.94008264,61.8285124,60.98901099
ROK.N,9/30/2011,47.3810348,47.3810348,100,40.82278481,87.74834437,10.67073171,87.43589744,34.26966292,93.16939891,13.58381503,55.45918367,23.1122449,63.67112811
ROK.N,9/30/2010,56.20977559,56.20977559,100,51.66666667,77,11.70886076,94.55958549,37.67123288,98.6631016,60.60606061,60.99899092,38.19374369,95.5
ROL.N,12/31/2019,23.22126189,23.22126189,100,0,0,0,21.93675889,0,57.70750988,27.77777778,50.75438596,40.61403509,0
ROL.N,12/31/2018,18.67378679,18.67378679,100,0,0,0,15.56016598,0,59.54356846,27.75229358,31.47931304,38.38797814,0
ROL.N,12/31/2017,25.15962192,25.15962192,100,0,0,0,17.85714286,0,58.57142857,29.18918919,61.16017664,40.00401445,0
ROL.N,12/31/2016,22.04681815,22.04681815,100,0,0,0,7.073170732,0,59.02439024,28.96174863,50.34438226,41.77787344,0
ROL.N,12/31/2015,14.48153564,14.48153564,100,0,0,0,4.885057471,0,54.02298851,25.82781457,16.51119403,48.53855721,0
ROL.N,12/31/2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ROL.N,12/31/2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ROL.N,12/31/2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ROL.N,12/31/2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ROL.N,12/31/2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ROP.N,12/31/2018,32.06259348,32.06259348,88.70967742,46.92832765,13.94052045,15.95330739,10,0,60.28169014,9.309309309,74.49258392,52.28337237,0
ROP.N,12/31/2017,33.45015162,33.45015162,100,48.74476987,15.17857143,12.38317757,7.142857143,0,61.46179402,9.420289855,86.25050181,46.14612605,0
ROP.N,12/31/2016,32.07702279,32.07702279,100,51.84331797,11.8226601,12.75,17.93478261,0,62.5,21.51394422,67.69263883,48.70856651,0
ROP.N,12/31/2015,28.32006315,28.32006315,100,51.50753769,14.40217391,11.89189189,17.01680672,0,59.45378151,20.56074766,49.03606965,52.02114428,0
ROP.N,12/31/2014,20.95515839,20.95515839,100,33.43373494,12.73291925,9.509202454,11.02564103,0,46.59685864,27.65363128,24.32572614,57.62448133,0
ROP.N,12/31/2013,15.04288397,15.04288397,100,2.48447205,12.73291925,9.756097561,14.17525773,0,52.13903743,29.94350282,2.225672878,50.98343685,0
ROP.N,12/31/2012,15.31135053,15.31135053,100,1.552795031,10,8.630952381,15.12820513,0,52.94117647,29.66101695,6.25,49.01859504,0
ROP.N,12/31/2011,12.4589512,12.4589512,100,4.113924051,0,0,6.41025641,0,49.45355191,29.47976879,5.153061224,59.23469388,0
ROP.N,12/31/2010,16.60992181,16.60992181,100,3.333333333,0,0,6.476683938,0,66.84491979,34.84848485,11.15035318,75.73158426,0
ROP.N,12/31/2009,9.774157917,9.774157917,100,0,0,0,4.088050314,0,71.42857143,0,6.074766355,26.84319834,0
ROST.OQ,2/2/2019,47.63120617,47.63120617,93.05555556,73.91304348,20.76923077,0,44.01041667,42.42424242,66.14583333,27.61627907,77.24561404,10.75438596,25.41322314
ROST.OQ,2/3/2018,49.42803542,49.42803542,100,76.06837607,5.701754386,0,51.67597765,46.15384615,68.15642458,30.44871795,82.84543326,6.850117096,25.80445545
ROST.OQ,1/28/2017,46.73947869,46.73947869,100,81.30841121,7.425742574,0,53.35365854,52.52525253,69.51219512,30.51470588,66.53954235,8.610999599,26.44978784
ROST.OQ,1/30/2016,47.42549173,47.42549173,100,82.52427184,8.24742268,0,48.72611465,54.44444444,72.61146497,30.95238095,68.42445114,7.640981489,26.76923077
ROST.OQ,1/31/2015,47.22336661,47.22336661,91.30434783,82.25806452,30.8988764,0,48.10606061,56.08108108,72.13740458,26.73267327,62.40671642,8.799751244,27.33333333
ROST.OQ,2/1/2014,48.07482726,48.07482726,76,79.16666667,22.72727273,0,35.16949153,58.95522388,75.2173913,20.11494253,75.67427386,7.313278008,25.32467532
ROST.OQ,2/2/2013,36.81530769,36.81530769,100,47.02380952,18.24324324,0,36.63793103,62.6984127,80.08849558,18.90243902,36.28364389,9.161490683,28.01094891
ROST.OQ,1/28/2012,39.23340677,39.23340677,100,43.82716049,22.36842105,0,53.53982301,70.83333333,85.64814815,16.875,36.31198347,7.696280992,20.05494505
ROST.OQ,1/29/2011,33.80042806,33.80042806,100,20.83333333,0,0,23.8317757,75,42.38095238,15.2173913,63.92857143,9.744897959,0
ROST.OQ,1/30/2010,33.73907583,33.73907583,100,21.64179104,0,0,22.05882353,76,39.10891089,19.11764706,64.53077699,7.013118063,0
RSG.N,12/31/2018,75.88382563,61.85495629,47.82608696,72.46835443,84.7826087,87.03703704,76.97095436,49.29078014,94.81327801,27.75229358,90.0273224,62.82201405,98.01980198
RSG.N,12/31/2017,71.72073664,71.72073664,100,74.63235294,83.33333333,88.57142857,77.38095238,3.80952381,93.57142857,29.18918919,92.71376957,73.40425532,97.66619519
RSG.N,12/31/2016,66.47093421,66.47093421,100,76.66666667,67.06349206,91.53846154,67.07317073,0,93.90243902,0,91.84244511,73.07361171,78.15384615
RSG.N,12/31/2015,61.80112328,61.80112328,100,70.83333333,63.27433628,90.74074074,53.16091954,0,83.33333333,0,84.73258706,73.47636816,79.25
RSG.N,12/31/2014,59.00374573,59.00374573,100,70.91836735,59.09090909,87.23404255,33.95522388,0,84.58646617,0,85.73651452,76.50414938,60.94619666
RSG.N,12/31/2013,47.81566132,43.02547772,38.23529412,50.55555556,25,87.23404255,20.73170732,0,65.2892562,0,73.96480331,81.00414079,21.98905109
RSG.N,12/31/2012,52.13003085,52.13003085,85.71428571,53.2967033,32.77777778,86.95652174,21.61016949,0,91.10169492,0,79.80371901,74.53512397,21.7032967
RSG.N,12/31/2011,20.91149573,20.91149573,100,7.865168539,30.11363636,0,18.37606838,0,92.60869565,0,6.275510204,87.29591837,0
RSG.N,12/31/2010,24.57608455,24.57608455,76,8.125,37.05882353,0,26.99115044,0,90.625,0,9.233097881,95.4086781,34.2
RSG.N,12/31/2009,25.35673877,25.35673877,100,0,23.64864865,0,30.66037736,0,92.85714286,0,31.20456906,56.02284528,28.10383747
RTX.N,12/31/2018,76.49099846,52.71918344,28.94736842,83,73,80,85.82089552,51.06382979,83.58208955,84.92063492,99.43403591,28.47384856,50
RTX.N,12/31/2017,73.69798973,50.0068896,26.31578947,67.0212766,72.22222222,83.33333333,67.91044776,47.82608696,83.58208955,87.3015873,99.41790446,30.36932959,39.74540311
RTX.N,12/31/2016,69.42594165,68.04630416,66.66666667,54.65116279,46.05263158,81.42857143,57.5,60.46511628,70.83333333,83.89830508,98.12742144,36.48299613,26.76923077
RTX.N,12/31/2015,64.1356243,64.1356243,100,50,45.83333333,80,66.98113208,7.894736842,74.52830189,81.73076923,99.78233831,34.60820896,55
RTX.N,12/31/2014,61.11933122,61.11933122,65.38461538,62.5,56.06060606,78.33333333,71.25,14.81481481,48.75,79.48717949,86.4626556,33.55809129,47.68089054
RTX.N,12/31/2013,62.58793482,50.41161447,38.23529412,62.12121212,55.71428571,80.35714286,58.75,17.39130435,42.30769231,80.26315789,96.8426501,37.11180124,57.48175182
RTX.N,12/31/2012,64.87991757,64.87991757,83.33333333,64.0625,72.05882353,79.62962963,52.56410256,23.68421053,48.71794872,82.89473684,96.12603306,38.48140496,57.78388278
RTX.N,12/31/2011,68.0327208,68.0327208,86.66666667,82.8125,74.24242424,84.61538462,51.25,22.5,48.75,83.78378378,95.86734694,59.13265306,60.4206501
RTX.N,12/31/2010,67.32075999,50.84787999,34.375,82.25806452,76.5625,75.92592593,74.32432432,25,50,86.76470588,87.84056509,42.63370333,65.8
RTX.N,12/31/2009,55.73195562,55.73195562,100,91.66666667,70.68965517,76.08695652,66.17647059,30,22.05882353,89.0625,37.43509865,56.74974039,67.94582393
SBAC.OQ,12/31/2019,29.01523462,29.01523462,100,0,0,0,58.52601156,0,43.78612717,43.2038835,53.31578947,59.1754386,0
SBAC.OQ,12/31/2018,31.35102341,31.35102341,100,0,0,0,62.87878788,0,55,43.49315068,56.65495706,58.41139735,0
SBAC.OQ,12/31/2017,33.6028531,33.6028531,100,0,0,0,69.51612903,0,60.48387097,43.866171,60.63829787,60.03613007,0
SBAC.OQ,12/31/2016,36.37822594,36.37822594,100,0,0,0,69.26910299,0,65.94684385,44.53441296,64.24881619,81.64012053,0
SBAC.OQ,12/31/2015,32.90410042,32.90410042,100,0,0,0,77.49003984,0,64.14342629,43.29896907,45.92661692,80.13059701,0
SBAC.OQ,12/31/2014,24.62541004,24.62541004,100,0,0,0,68.06451613,0,28.06451613,36.36363636,32.00207469,80.75726141,0
SBAC.OQ,12/31/2013,16.38412801,16.38412801,100,0,0,0,64.7260274,0,31.84931507,0,8.954451346,68.99585921,0
SBAC.OQ,12/31/2012,20.68511688,20.68511688,100,0,0,0,69.7080292,0,30.65693431,0,21.12603306,89.30785124,0
SBAC.OQ,12/31/2011,17.97380931,17.97380931,100,0,0,0,71.3740458,0,46.94656489,0,11.2755102,50.25510204,0
SBAC.OQ,12/31/2010,20.9602338,20.9602338,100,0,0,0,77.01612903,0,54.83870968,0,11.85671039,72.60343088,0
SBUX.OQ,9/30/2018,60.93457976,42.42381162,23.91304348,73.86363636,64.96598639,93.33333333,60.35353535,72.68518519,67.92929293,66.20879121,29.17642467,57.04527713,91.83168317
SBUX.OQ,10/1/2017,58.86510767,58.86510767,89.58333333,74.32432432,45.12195122,94,65.05681818,77.43902439,65.90909091,67.39130435,24.22721798,63.60899237,91.30127298
SBUX.OQ,10/2/2016,61.51779056,34.50889528,7.5,80.27522936,45.65217391,93.75,57.51445087,81.75675676,65.60693642,67.8343949,26.36676711,92.53120964,91.15384615
SBUX.OQ,9/27/2015,72.07464599,72.07464599,78.94736842,93.5,52.02020202,91.30434783,57.77027027,87.93103448,66.21621622,64.4,68.50124378,91.1380597,91.91666667
SBUX.OQ,9/28/2014,82.98934587,53.39943484,23.80952381,99.41176471,79.87804878,91.66666667,61.71171171,93.87755102,87.83783784,64.28571429,89.15975104,96.31742739,81.9109462
SBUX.OQ,9/29/2013,81.91643673,47.20821837,12.5,99.375,72.43589744,93.47826087,58.57142857,93.02325581,90,80.76923077,84.62732919,61.54244306,80.10948905
SBUX.OQ,9/30/2012,85.95236105,73.41096313,60.86956522,99.36708861,87.33333333,26.19047619,62.62135922,94.31818182,79.90196078,84.09090909,92.30371901,86.62190083,94.5970696
SBUX.OQ,10/2/2011,87.06804992,46.53402496,6,99.32432432,84.09090909,33.33333333,68.22916667,93.05555556,93.15789474,82.69230769,95.35714286,74.43877551,95.41108987
SBUX.OQ,10/3/2010,85.42356991,85.42356991,91.66666667,99.26470588,72.22222222,36.11111111,64.67391304,98.27586207,92.93478261,84.45945946,95.71140262,60.2926337,97.5
SBUX.OQ,9/27/2009,81.89225053,60.58898241,39.28571429,99.13793103,85.8490566,40.625,72.89156627,97.82608696,79.87804878,84.7826087,68.48390447,71.28764278,97.96839729
SCHW.N,12/31/2019,56.23470621,56.23470621,88.63636364,41.97530864,41.04046243,0,55.82706767,0,97.55639098,44.46902655,72.40350877,57.38596491,0
SCHW.N,12/31/2018,59.61234771,59.61234771,88.33333333,42.44604317,48.34437086,0,57.46887967,0,97.71784232,45.47738693,83.31381733,51.28805621,0
SCHW.N,12/31/2017,52.86800171,52.86800171,100,35.39823009,47.28682171,0,48.5645933,0,93.77990431,44.17177914,79.9076676,12.62545163,0
SCHW.N,12/31/2016,55.58679975,55.58679975,100,46.39175258,45.14563107,0,50,0,92,46.4028777,76.17305209,50.34438226,0
SCHW.N,12/31/2015,43.99184835,43.99184835,100,50,42.44186047,0,50.63694268,0,91.71974522,47.32142857,48.16542289,17.87935323,0
SCHW.N,12/31/2014,43.94318663,43.52331745,43.10344828,49.35064935,28.08219178,0,52.2556391,0,99.62121212,46.42857143,46.42116183,13.64107884,0
SCHW.N,12/31/2013,49.17131323,49.17131323,59.52380952,47.33333333,28.87323944,0,50,0,99.6,87.68115942,44.15113872,44.04761905,0
SCHW.N,12/31/2012,44.65824472,44.65824472,100,43.15068493,31.69014085,0,51.65289256,0,75.21008403,44.44444444,51.80785124,47.46900826,0
SCHW.N,12/31/2011,55.60813605,55.60813605,85.71428571,41.91176471,36.42857143,0,73.93162393,0,80.43478261,45.45454545,79.74489796,31.2755102,0
SCHW.N,12/31/2010,49.33617641,45.50142154,41.66666667,41.80327869,37.85714286,0,61.44067797,0,81.77966102,47.54098361,69.57618567,10.04036327,0
SEE.N,12/31/2018,36.30515386,26.48591027,16.66666667,52.12765957,19.76744186,38.75,24.46808511,16.66666667,37.23404255,8.139534884,62.70491803,68.91100703,38.49009901
SEE.N,12/31/2017,34.07639288,34.07639288,100,71.25,24.35897436,38.23529412,17.44186047,2.702702703,38.37209302,12.5,49.07667603,67.50301084,7.496463932
SEE.N,12/31/2016,40.20585943,40.20585943,75,78.75,26.92307692,37.5,22.09302326,2.777777778,41.86046512,10,72.68618166,66.65949204,39.53846154
SEE.N,12/31/2015,43.28178453,43.28178453,100,81.70731707,39.74358974,39.0625,27.38095238,4.6875,77.38095238,6.41025641,56.9340796,67.94154229,39.66666667
SEE.N,12/31/2014,45.36680343,45.36680343,58.33333333,73.07692308,66.21621622,40,38.75,5.357142857,56.25,17.56756757,60.11410788,46.73236515,38.49721707
SEE.N,12/31/2013,42.48229785,42.48229785,100,51.38888889,47.14285714,38.70967742,43.42105263,6.52173913,39.47368421,24.32432432,85.35196687,44.56521739,10.03649635
SEE.N,12/31/2012,43.8467434,38.59003837,33.33333333,45.58823529,64.0625,41.07142857,37.5,9.090909091,56.94444444,19.11764706,70.91942149,45.8161157,41.94139194
SEE.N,12/31/2011,47.57897535,47.57897535,100,22.58064516,48.33333333,40,68.18181818,0,48.48484848,63.33333333,99.54081633,88.52040816,11.28107075
SEE.N,12/31/2010,43.89577619,43.89577619,100,22.4137931,32.69230769,40.47619048,48.33333333,0,33.33333333,77.77777778,97.52774975,96.31685166,11.7
SEE.N,12/31/2009,34.4413537,34.4413537,100,29.31034483,33.92857143,0,43.5483871,0,33.87096774,37.03703704,85.61786085,98.1827622,13.20541761
SHW.N,12/31/2019,75.35262838,75.35262838,92.10526316,80.35714286,67.40196078,82.72727273,48.66666667,60.94674556,87.77777778,61.83574879,96.54385965,79.66666667,90.23760331
SHW.N,12/31/2018,64.73564265,64.73564265,87.03703704,57.41758242,49.46524064,79.19463087,50.96618357,62.82051282,70.28985507,42.01030928,95.53083528,44.90632319,61.57178218
SHW.N,12/31/2017,63.93320138,63.93320138,100,57.91139241,42.37804878,79.06976744,60.49723757,64.17322835,64.91712707,43.1547619,93.71738258,35.22681654,63.36633663
SHW.N,12/31/2016,58.97174107,58.97174107,100,52.92207792,33.64197531,77.16535433,40.96045198,60.34482759,66.38418079,44.78527607,85.60051657,42.46663797,63.07692308
SHW.N,12/31/2015,60.83567435,60.83567435,100,63.79310345,43.58108108,75.21008403,40.3030303,70.5,42.72727273,41.7218543,85.72761194,40.14303483,63.33333333
SHW.N,12/31/2014,60.08862868,60.08862868,100,56.4,43.23308271,72.47706422,41.1971831,75.29411765,52.5,42.85714286,79.30497925,40.6120332,63.17254174
SHW.N,12/31/2013,63.22523446,36.96976009,10.71428571,44.4,53.81679389,70.83333333,47.53521127,77.21518987,79.34782609,46.15384615,79.76190476,41.25258799,78.64963504
SHW.N,12/31/2012,63.02988683,63.02988683,100,41.39344262,63.88888889,75,45.28985507,70,77.73722628,44.44444444,77.42768595,45.91942149,79.3040293
SHW.N,12/31/2011,64.21833708,56.18324261,48.14814815,47.03389831,67.3553719,73.76237624,55.26315789,70.28985507,77.90697674,49.17355372,67.29591837,52.80612245,83.26959847
SHW.N,12/31/2010,51.73708573,51.73708573,100,24.33628319,53.47826087,45.91836735,63.671875,60.6557377,59.92063492,60.71428571,39.80827447,84.30877901,84.3
SIVB.OQ,12/31/2019,49.92191252,49.92191252,100,15.98465473,8.695652174,0,42.4386921,32.98611111,63.48773842,76.17647059,84.0877193,48.77192982,0
SIVB.OQ,12/31/2018,48.41002031,48.41002031,100,14.59537572,0,0,23.55242567,32.80632411,63.38028169,74.44061962,89.01249024,67.62295082,0
SIVB.OQ,12/31/2017,40.43065383,40.43065383,100,13.18493151,0,0,25,0,66.3559322,74.81203008,70.47370534,53.53271778,0
SIVB.OQ,12/31/2016,47.57021297,47.57021297,100,14.20454545,0,0,33.54203936,0,68.33631485,76.76767677,91.41196728,54.08953939,0
SIVB.OQ,12/31/2015,40.92398456,40.92398456,100,0,0,0,30.5952381,0,66.07142857,25.28248588,83.79975124,66.44900498,0
SIVB.OQ,12/31/2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SIVB.OQ,12/31/2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SIVB.OQ,12/31/2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SIVB.OQ,12/31/2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SIVB.OQ,12/31/2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SJM.N,4/30/2019,74.07696522,74.07696522,100,83.33333333,41.47982063,26.53846154,71.2406015,81.79347826,77.63157895,94.93927126,84.22807018,48.92982456,77.22107438
SJM.N,4/30/2018,73.59257167,73.59257167,100,82.92079208,44.02985075,25.46296296,66.17647059,82.72727273,94.74789916,95.90909091,79.02029664,30.89383294,75.24752475
SJM.N,4/30/2017,60.20707493,60.20707493,82.75862069,72.1875,35.75949367,26.19047619,54.47761194,38,58.45771144,95.67567568,73.40425532,29.96788438,75.88401697
SJM.N,4/30/2016,63.09295732,63.09295732,100,73.63013699,35.35714286,26.35135135,52.41935484,42.34234234,59.13978495,96.53179191,86.97804563,27.87343952,76.23076923
SJM.N,4/30/2015,61.25213201,61.25213201,100,72.76119403,33.72093023,26.98412698,51.5060241,44.08602151,61.74698795,97.07792208,75.71517413,27.76741294,76.91666667
SJM.N,4/30/2014,65.55895322,65.55895322,100,78.57142857,50.43103448,20.96774194,38.32116788,44.80519481,75.73529412,96.51162791,86.9813278,22.35477178,78.29313544
SJM.N,4/30/2013,53.21318279,53.21318279,100,73.00884956,60.26785714,18.85245902,39.92537313,5,89.69465649,88,41.35610766,17.65010352,76.64233577
SJM.N,4/30/2012,52.64257946,52.64257946,100,72.52252252,55.60747664,18.5483871,46.484375,6.71641791,75,88.33333333,43.95661157,16.37396694,77.65567766
SJM.N,4/30/2011,34.39595175,34.39595175,100,45.87628866,44.84536082,23.27586207,36.55462185,0,57.14285714,18.01801802,42.60204082,6.173469388,81.35755258
SJM.N,4/30/2010,27.0199791,27.0199791,100,40.76086957,54.30107527,25.47169811,14.09090909,0,85,12.74509804,15.89303734,2.371342079,11.7
