"Name","Date","TRESGScore","TRESGCScore","TRESGCControversiesScore","TRESGResourceUseScore","TRESGEmissionsScore","TRESGInnovationScore","TRESGWorkforceScore","TRESGHumanRightsScore","TRESGCommunityScore","TRESGProductResponsibilityScore","TRESGManagementScore","TRESGShareholdersScore","TRESGCSRStrategyScore","Shareprice","TotalLongTermDebt","TotalAssets","TangibleBookValuePerShare","NetIncomeBeforeTaxes","NetIncomeAfterTaxes","TotalCommonSharesOutstanding","Revenue","ResearchAndDevelopment","RDPS","PrimaryCSRscore","SecondaryCSRscore"
"BCR.N","2009-09-30","0.43630","0.53633","0.63636","0.40909","0.24545","0.57273","0.40909","0.37273","0.64545","0.20909","0.45428","0.85404","0.09437","77.90000","149800000.00000","2807500000.00000","13.38669","185200000.00000","130000000.00000","96536200.00000","637000000.00000","43000000.00000","0.44543","0.44147965164964","0.40909090909091"
"BCR.N","2009-06-30","0.43630","0.53633","0.63636","0.40909","0.24545","0.57273","0.40909","0.37273","0.64545","0.20909","0.45428","0.85404","0.09437","78.61000","149800000.00000","2762700000.00000","12.76319","163800000.00000","112400000.00000","97616650.00000","624600000.00000","39400000.00000","0.40362","0.44147965164964","0.40909090909091"
"BCR.N","2009-03-31","0.43630","0.53633","0.63636","0.40909","0.24545","0.57273","0.40909","0.37273","0.64545","0.20909","0.45428","0.85404","0.09437","74.45000","149800000.00000","2728200000.00000","12.58081","159100000.00000","113200000.00000","99302050.00000","596400000.00000","36400000.00000","0.36656","0.44147965164964","0.40909090909091"
"BCR.N","2008-12-31","0.43630","0.53633","0.63636","0.40909","0.24545","0.57273","0.40909","0.37273","0.64545","0.20909","0.45428","0.85404","0.09437","79.72000","149800000.00000","2665700000.00000","11.61852","166700000.00000","150300000.00000","99393020.00000","634200000.00000","40000000.00000","0.40244","0.44147965164964","0.40909090909091"
"BCR.N","2008-09-30","0.41826","0.50080","0.58333","0.17708","0.21875","0.63542","0.42708","0.36458","0.72917","0.35417","0.46434","0.54606","0.18499","84.26000","149800000.00000","2622800000.00000","11.21266","161300000.00000","112100000.00000","99200340.00000","616800000.00000","35100000.00000","0.35383","0.4165829198507","0.42708333333333"
"BCR.N","2008-06-30","0.41826","0.50080","0.58333","0.17708","0.21875","0.63542","0.42708","0.36458","0.72917","0.35417","0.46434","0.54606","0.18499","94.87000","149800000.00000","2538100000.00000","10.41274","119600000.00000","78600000.00000","99339850.00000","617100000.00000","38200000.00000","0.38454","0.4165829198507","0.42708333333333"
"BCR.N","2008-03-31","0.41826","0.50080","0.58333","0.17708","0.21875","0.63542","0.42708","0.36458","0.72917","0.35417","0.46434","0.54606","0.18499","87.95000","149800000.00000","2472200000.00000","10.03050","105100000.00000","78300000.00000","99277210.00000","584000000.00000","85800000.00000","0.86425","0.4165829198507","0.42708333333333"
"BCR.N","2007-12-31","0.41826","0.50080","0.58333","0.17708","0.21875","0.63542","0.42708","0.36458","0.72917","0.35417","0.46434","0.54606","0.18499","96.40000","149800000.00000","2475500000.00000","10.72949","153400000.00000","105200000.00000","100191120.00000","583300000.00000","36600000.00000","0.36530","0.4165829198507","0.42708333333333"
"BCR.N","2007-09-30","0.34689","0.47900","0.61111","0.28889","0.35556","0.63333","0.12222","0.43333","0.81111","0.24444","0.25412","0.22864","0.38756","94.80000","149800000.00000","2462800000.00000","10.87295","142200000.00000","102100000.00000","101784730.00000","544800000.00000","34000000.00000","0.33404","0.38968928234296","0.12222222222222"
"BCR.N","2007-06-30","0.34689","0.47900","0.61111","0.28889","0.35556","0.63333","0.12222","0.43333","0.81111","0.24444","0.25412","0.22864","0.38756","88.19000","149800000.00000","2486700000.00000","10.95210","139300000.00000","97500000.00000","103359170.00000","545700000.00000","35100000.00000","0.33959","0.38968928234296","0.12222222222222"
"BCR.N","2007-03-31","0.34689","0.47900","0.61111","0.28889","0.35556","0.63333","0.12222","0.43333","0.81111","0.24444","0.25412","0.22864","0.38756","82.63000","149800000.00000","2419100000.00000","10.80503","142400000.00000","101600000.00000","103498130.00000","528200000.00000","30100000.00000","0.29083","0.38968928234296","0.12222222222222"
"BDX.N","2016-12-31","0.80577","0.42632","0.04688","0.95312","0.81771","0.46875","0.84896","0.93229","0.96354","0.74479","0.96663","0.28473","0.90319","165.55000","9043000000.00000","24318000000.00000","-28.08409","692000000.00000","561000000.00000","212825090.00000","2922000000.00000","182000000.00000","0.85516","0.79754337891576","0.84895833333333"
"BDX.N","2016-09-30","0.80577","0.42632","0.04688","0.95312","0.81771","0.46875","0.84896","0.93229","0.96354","0.74479","0.96663","0.28473","0.90319","179.73000","10550000000.00000","25586000000.00000","-28.77287","9000000.00000","19000000.00000","213291230.00000","3231000000.00000","253000000.00000","1.18617","0.79754337891576","0.84895833333333"
"BDX.N","2016-06-30","0.80577","0.42632","0.04688","0.95312","0.81771","0.46875","0.84896","0.93229","0.96354","0.74479","0.96663","0.28473","0.90319","169.59000","10561000000.00000","26016000000.00000","-28.82694","422000000.00000","390000000.00000","212925840.00000","3198000000.00000","207000000.00000","0.97217","0.79754337891576","0.84895833333333"
"BDX.N","2016-03-31","0.80577","0.42632","0.04688","0.95312","0.81771","0.46875","0.84896","0.93229","0.96354","0.74479","0.96663","0.28473","0.90319","151.82000","10864000000.00000","26236000000.00000","-31.38048","376000000.00000","338000000.00000","212202000.00000","3067000000.00000","182000000.00000","0.85767","0.79754337891576","0.84895833333333"
"BDX.N","2015-12-31","0.73379","0.70674","0.67969","0.89844","0.71094","0.46094","0.60156","0.93750","0.87500","0.64062","0.85105","0.65145","0.85256","154.09000","10858000000.00000","26046000000.00000","-34.77538","266000000.00000","229000000.00000","211816530.00000","2986000000.00000","187000000.00000","0.88284","0.75897857262263","0.6015625"
"BDX.N","2015-09-30","0.73379","0.70674","0.67969","0.89844","0.71094","0.46094","0.60156","0.93750","0.87500","0.64062","0.85105","0.65145","0.85256","132.66000","11370000000.00000","26478000000.00000","-36.82563","190000000.00000","181000000.00000","210695640.00000","3060000000.00000","195000000.00000","0.92551","0.75897857262263","0.6015625"
"BDX.N","2015-06-30","0.73379","0.70674","0.67969","0.89844","0.71094","0.46094","0.60156","0.93750","0.87500","0.64062","0.85105","0.65145","0.85256","141.65000","11367000000.00000","27080000000.00000","-36.71743","39000000.00000","62000000.00000","210254370.00000","3120000000.00000","178000000.00000","0.84659","0.75897857262263","0.6015625"
"BDX.N","2015-03-31","0.73379","0.70674","0.67969","0.89844","0.71094","0.46094","0.60156","0.93750","0.87500","0.64062","0.85105","0.65145","0.85256","143.59000","12128000000.00000","28293000000.00000","-40.14602","225000000.00000","216000000.00000","209385630.00000","2051000000.00000","129000000.00000","0.61609","0.75897857262263","0.6015625"
"BDX.N","2014-12-31","0.76248","0.40140","0.04032","0.86290","0.68548","0.88710","0.71774","0.95161","0.94355","0.88710","0.78608","0.12348","0.76626","139.16000","9940000000.00000","18504000000.00000","14.24286","285000000.00000","235000000.00000","192938800.00000","2051000000.00000","129000000.00000","0.66861","0.77100114895158","0.71774193548387"
"BDX.N","2014-09-30","0.76248","0.40140","0.04032","0.86290","0.68548","0.88710","0.71774","0.95161","0.94355","0.88710","0.78608","0.12348","0.76626","113.81000","3768000000.00000","12447000000.00000","14.78957","376000000.00000","300000000.00000","191892000.00000","2202000000.00000","140000000.00000","0.72958","0.77100114895158","0.71774193548387"
"BDX.N","2014-06-30","0.76248","0.40140","0.04032","0.86290","0.68548","0.88710","0.71774","0.95161","0.94355","0.88710","0.78608","0.12348","0.76626","118.30000","3768000000.00000","12374000000.00000","16.17007","423000000.00000","326000000.00000","191835950.00000","2157000000.00000","137000000.00000","0.71415","0.77100114895158","0.71774193548387"
"BDX.N","2014-03-31","0.76248","0.40140","0.04032","0.86290","0.68548","0.88710","0.71774","0.95161","0.94355","0.88710","0.78608","0.12348","0.76626","117.08000","3764000000.00000","12250000000.00000","15.55868","363000000.00000","287000000.00000","193204010.00000","2072000000.00000","147000000.00000","0.76085","0.77100114895158","0.71774193548387"
"BDX.N","2013-12-31","0.73625","0.69071","0.64516","0.87903","0.68548","0.86290","0.66935","0.92742","0.94355","0.95968","0.60876","0.27990","0.79175","110.49000","3764000000.00000","12035000000.00000","14.42847","359000000.00000","271000000.00000","193021180.00000","2015000000.00000","126000000.00000","0.65278","0.74899134163143","0.66935483870968"
"BDX.N","2013-09-30","0.73625","0.69071","0.64516","0.87903","0.68548","0.86290","0.66935","0.92742","0.94355","0.95968","0.60876","0.27990","0.79175","100.02000","3763000000.00000","12149000000.00000","14.06192","60770000.00000","91752000.00000","193999050.00000","2100768000.00000","132346000.00000","0.68220","0.74899134163143","0.66935483870968"
"BDX.N","2013-06-30","0.73625","0.69071","0.64516","0.87903","0.68548","0.86290","0.66935","0.92742","0.94355","0.95968","0.60876","0.27990","0.79175","98.83000","3762567000.00000","11587047000.00000","12.46775","379000000.00000","292000000.00000","194212350.00000","2053000000.00000","121000000.00000","0.62303","0.74899134163143","0.66935483870968"
"BDX.N","2013-03-31","0.73625","0.69071","0.64516","0.87903","0.68548","0.86290","0.66935","0.92742","0.94355","0.95968","0.60876","0.27990","0.79175","95.61000","3762077000.00000","11629923000.00000","11.66785","360000000.00000","276000000.00000","194251160.00000","2000000000.00000","122000000.00000","0.62805","0.74899134163143","0.66935483870968"
"BDX.N","2012-12-31","0.82868","0.72387","0.61905","0.94444","0.72222","0.85714","0.84921","0.94444","0.97619","0.96032","0.81468","0.39682","0.83522","78.19000","3761592000.00000","11629437000.00000","11.07113","365696000.00000","270249000.00000","193961150.00000","1900192000.00000","118162000.00000","0.60920","0.82477400896475","0.84920634920635"
"BDX.N","2012-09-30","0.82868","0.72387","0.61905","0.94444","0.72222","0.85714","0.84921","0.94444","0.97619","0.96032","0.81468","0.39682","0.83522","78.56000","3761112000.00000","11360909000.00000","9.65383","361899000.00000","274278000.00000","196911120.00000","1967171000.00000","127787000.00000","0.64896","0.82477400896475","0.84920634920635"
"BDX.N","2012-06-30","0.82868","0.72387","0.61905","0.94444","0.72222","0.85714","0.84921","0.94444","0.97619","0.96032","0.81468","0.39682","0.83522","74.75000","3760642000.00000","11024864000.00000","10.56067","418541000.00000","311581000.00000","199554920.00000","1980530000.00000","114987000.00000","0.57622","0.82477400896475","0.84920634920635"
"BDX.N","2012-03-31","0.82868","0.72387","0.61905","0.94444","0.72222","0.85714","0.84921","0.94444","0.97619","0.96032","0.81468","0.39682","0.83522","77.65000","3964143000.00000","11195392000.00000","11.38111","369525000.00000","275124000.00000","202700230.00000","1928961000.00000","116753000.00000","0.57599","0.82477400896475","0.84920634920635"
"BDX.N","2011-12-31","0.66141","0.39510","0.12879","0.96212","0.44697","0.48485","0.68939","0.93182","0.97727","0.94697","0.50355","0.24290","0.87170","74.72000","3972194000.00000","11413363000.00000","12.50660","322442000.00000","248544000.00000","210103440.00000","1831720000.00000","112227000.00000","0.53415","0.6560817900828","0.68939393939394"
"BDX.N","2011-09-30","0.66141","0.39510","0.12879","0.96212","0.44697","0.48485","0.68939","0.93182","0.97727","0.94697","0.50355","0.24290","0.87170","73.32000","2484665000.00000","10430428000.00000","12.67066","393874000.00000","285047000.00000","214818000.00000","1988181000.00000","124528000.00000","0.57969","0.6560817900828","0.68939393939394"
"BDX.N","2011-06-30","0.66141","0.39510","0.12879","0.96212","0.44697","0.48485","0.68939","0.93182","0.97727","0.94697","0.50355","0.24290","0.87170","86.17000","2484953000.00000","10620819000.00000","15.90978","435170000.00000","321540000.00000","217446690.00000","1951889000.00000","114078000.00000","0.52463","0.6560817900828","0.68939393939394"
"BDX.N","2011-03-31","0.66141","0.39510","0.12879","0.96212","0.44697","0.48485","0.68939","0.93182","0.97727","0.94697","0.50355","0.24290","0.87170","79.62000","2484168000.00000","10344223000.00000","14.94221","405106000.00000","295850000.00000","218751720.00000","1860614000.00000","117343000.00000","0.53642","0.6560817900828","0.68939393939394"
"BDX.N","2010-12-31","0.77048","0.69079","0.61111","0.91270","0.57937","0.52381","0.96032","0.93651","0.99206","0.94444","0.77575","0.20239","0.89126","84.52000","2485019000.00000","10071270000.00000","15.01489","383737000.00000","298446000.00000","221114840.00000","1783353000.00000","113568000.00000","0.51362","0.7343169809258","0.96031746031746"
"BDX.N","2010-09-30","0.77048","0.69079","0.61111","0.91270","0.57937","0.52381","0.96032","0.93651","0.99206","0.94444","0.77575","0.20239","0.89126","74.10000","1495357000.00000","9650694000.00000","16.87093","414118000.00000","293053000.00000","229816550.00000","1873195000.00000","123606000.00000","0.53785","0.7343169809258","0.96031746031746"
"BDX.N","2010-06-30","0.77048","0.69079","0.61111","0.91270","0.57937","0.52381","0.96032","0.93651","0.99206","0.94444","0.77575","0.20239","0.89126","67.62000","1493400000.00000","9031673000.00000","15.59075","413373000.00000","294160000.00000","232145870.00000","1830911000.00000","108047000.00000","0.46543","0.7343169809258","0.96031746031746"
"BDX.N","2010-03-31","0.77048","0.69079","0.61111","0.91270","0.57937","0.52381","0.96032","0.93651","0.99206","0.94444","0.77575","0.20239","0.89126","78.73000","1490262000.00000","8943392000.00000","15.40264","410551000.00000","285034000.00000","233331370.00000","1799409000.00000","100193000.00000","0.42940","0.7343169809258","0.96031746031746"
"BDX.N","2009-12-31","0.56318","0.35886","0.15455","0.70000","0.48182","0.13636","0.88182","0.80000","0.84545","0.89091","0.19871","0.39215","0.91266","78.86000","1487844000.00000","9094276000.00000","15.73160","423118000.00000","304093000.00000","235699340.00000","1868818000.00000","99151000.00000","0.42067","0.5024917784443","0.88181818181818"
"BDX.N","2009-09-30","0.56318","0.35886","0.15455","0.70000","0.48182","0.13636","0.88182","0.80000","0.84545","0.89091","0.19871","0.39215","0.91266","69.75000","1488460000.00000","9304624000.00000","16.52156","421252000.00000","294428000.00000","237082190.00000","1854023000.00000","112890000.00000","0.47616","0.5024917784443","0.88181818181818"
"BDX.N","2009-06-30","0.56318","0.35886","0.15455","0.70000","0.48182","0.13636","0.88182","0.80000","0.84545","0.89091","0.19871","0.39215","0.91266","71.31000","1483560000.00000","8848987000.00000","16.79444","413953000.00000","327445000.00000","239389720.00000","1776409000.00000","97621000.00000","0.40779","0.5024917784443","0.88181818181818"
"BDX.N","2009-03-31","0.56318","0.35886","0.15455","0.70000","0.48182","0.13636","0.88182","0.80000","0.84545","0.89091","0.19871","0.39215","0.91266","67.24000","747670000.00000","7575830000.00000","15.18305","338568000.00000","248866000.00000","239533760.00000","1683142000.00000","97700000.00000","0.40788","0.5024917784443","0.88181818181818"
"BDX.N","2008-12-31","0.62122","0.60227","0.58333","0.76042","0.63542","0.13542","0.94792","0.80208","0.88542","0.95833","0.24889","0.45097","0.93091","68.39000","747760000.00000","7660693000.00000","15.03438","404820000.00000","296607000.00000","239711090.00000","1673148000.00000","96356000.00000","0.40197","0.55898659535013","0.94791666666667"
"BDX.N","2008-09-30","0.62122","0.60227","0.58333","0.76042","0.63542","0.13542","0.94792","0.80208","0.88542","0.95833","0.24889","0.45097","0.93091","80.26000","953226000.00000","7912943000.00000","15.37826","387178000.00000","278962000.00000","243077370.00000","1812156000.00000","108463000.00000","0.44621","0.55898659535013","0.94791666666667"
"BDX.N","2008-06-30","0.62122","0.60227","0.58333","0.76042","0.63542","0.13542","0.94792","0.80208","0.88542","0.95833","0.24889","0.45097","0.93091","81.30000","954855000.00000","8129206000.00000","15.70375","408870000.00000","295995000.00000","243568470.00000","1849339000.00000","99928000.00000","0.41027","0.55898659535013","0.94791666666667"
